M,zeta,dt,dkx
1.6819243248808697,0.13459603241553642,0.00078125,0.0012685377199169485
1.9512934226359633,0.13459603241553642,0.00078125,0.0006342688599584742
10.0,0.13459603241553642,0.00078125,0.002537075439833897
2.2638034095214477,0.13459603241553642,0.00078125,0.0012685377199169485
2.6263635276533326,0.13459603241553642,0.00078125,0.0012685377199169485
3.046989570903508,0.13459603241553642,4.8828125e-5,0.0012685377199169485
3.5349811050301057,0.13459603241553642,0.00078125,0.002537075439833897
4.1011270705513,0.13459603241553642,0.00078125,0.002537075439833897
4.7579443140094115,0.13459603241553642,0.00078125,0.002537075439833897
5.5199543212815705,0.13459603241553642,0.00078125,0.002537075439833897
6.404004271197279,0.13459603241553642,0.00078125,0.002537075439833897
7.429639507594946,0.13459603241553642,0.00078125,0.002537075439833897
8.619535664753032,0.13459603241553642,0.00078125,0.002537075439833897
0.11601553017399716,0.15615230060004973,0.00078125,0.0007358503806093921
0.13459603241553642,0.15615230060004973,0.00078125,0.0007358503806093921
0.15615230060004973,0.15615230060004973,0.00078125,0.00036792519030469606
0.18116091942004142,0.15615230060004973,0.00078125,0.00036792519030469606
0.1,0.15615230060004973,0.00078125,0.0007358503806093921
0.21017480113324882,0.15615230060004973,0.00078125,0.00036792519030469606
0.2438354098268829,0.15615230060004973,0.00078125,0.0007358503806093921
0.28288694346259696,0.15615230060004973,0.00078125,0.0007358503806093921
0.3281927872511474,0.15615230060004973,0.00078125,0.0007358503806093921
0.3807546021222372,0.15615230060004973,0.00078125,0.0007358503806093921
0.4417344703140069,0.15615230060004973,0.00078125,0.0007358503806093921
0.5124805876960934,0.15615230060004973,0.00078125,0.0007358503806093921
0.5945570708544391,0.15615230060004973,0.00078125,0.00036792519030469606
0.6897785379387658,0.15615230060004973,0.00078125,0.00036792519030469606
0.8002502278161051,0.15615230060004973,4.8828125e-5,0.0014717007612187842
0.9284145445194745,0.15615230060004973,4.8828125e-5,0.0014717007612187842
1.0771050560367692,0.15615230060004973,4.8828125e-5,0.0014717007612187842
1.2496091412919867,0.15615230060004973,4.8828125e-5,0.0014717007612187842
1.4497406703726323,0.15615230060004973,0.00078125,0.0007358503806093921
1.6819243248808697,0.15615230060004973,0.00078125,0.0007358503806093921
1.9512934226359633,0.15615230060004973,0.00078125,0.0007358503806093921
10.0,0.15615230060004973,0.00078125,0.0029434015224375685
2.2638034095214477,0.15615230060004973,0.00078125,0.0014717007612187842
2.6263635276533326,0.15615230060004973,0.00078125,0.0014717007612187842
3.046989570903508,0.15615230060004973,4.8828125e-5,0.0014717007612187842
3.5349811050301057,0.15615230060004973,0.00078125,0.0029434015224375685
4.1011270705513,0.15615230060004973,0.00078125,0.0029434015224375685
4.7579443140094115,0.15615230060004973,0.00078125,0.0029434015224375685
5.5199543212815705,0.15615230060004973,0.00078125,0.0029434015224375685
6.404004271197279,0.15615230060004973,0.00078125,0.0029434015224375685
7.429639507594946,0.15615230060004973,0.00078125,0.0029434015224375685
8.619535664753032,0.15615230060004973,0.00078125,0.0029434015224375685
0.11601553017399716,0.18116091942004142,0.00078125,0.0008537007203513618
0.13459603241553642,0.18116091942004142,0.00078125,0.0008537007203513618
0.15615230060004973,0.18116091942004142,0.00078125,0.0004268503601756809
0.18116091942004142,0.18116091942004142,0.00078125,0.0004268503601756809
0.1,0.18116091942004142,0.00078125,0.0008537007203513618
0.21017480113324882,0.18116091942004142,0.00078125,0.0004268503601756809
0.2438354098268829,0.18116091942004142,0.00078125,0.0008537007203513618
0.28288694346259696,0.18116091942004142,0.00078125,0.0008537007203513618
0.3281927872511474,0.18116091942004142,0.00078125,0.0008537007203513618
0.3807546021222372,0.18116091942004142,0.00078125,0.0008537007203513618
0.4417344703140069,0.18116091942004142,0.00078125,0.0008537007203513618
0.5124805876960934,0.18116091942004142,0.00078125,0.0008537007203513618
0.5945570708544391,0.18116091942004142,0.00078125,0.0004268503601756809
0.6897785379387658,0.18116091942004142,0.00078125,0.0004268503601756809
0.8002502278161051,0.18116091942004142,4.8828125e-5,0.0017074014407027235
0.9284145445194745,0.18116091942004142,4.8828125e-5,0.0017074014407027235
1.0771050560367692,0.18116091942004142,4.8828125e-5,0.0017074014407027235
1.2496091412919867,0.18116091942004142,0.00078125,0.0008537007203513618
1.4497406703726323,0.18116091942004142,0.00078125,0.0008537007203513618
1.6819243248808697,0.18116091942004142,0.00078125,0.0008537007203513618
1.9512934226359633,0.18116091942004142,0.00078125,0.0008537007203513618
10.0,0.18116091942004142,0.00078125,0.003414802881405447
2.2638034095214477,0.18116091942004142,0.00078125,0.0017074014407027235
2.6263635276533326,0.18116091942004142,0.00078125,0.0017074014407027235
3.046989570903508,0.18116091942004142,4.8828125e-5,0.0017074014407027235
3.5349811050301057,0.18116091942004142,0.00078125,0.0017074014407027235
4.1011270705513,0.18116091942004142,0.00078125,0.003414802881405447
4.7579443140094115,0.18116091942004142,0.00078125,0.003414802881405447
5.5199543212815705,0.18116091942004142,0.00078125,0.003414802881405447
6.404004271197279,0.18116091942004142,0.00078125,0.003414802881405447
7.429639507594946,0.18116091942004142,0.00078125,0.003414802881405447
8.619535664753032,0.18116091942004142,0.00078125,0.003414802881405447
0.11601553017399716,0.21017480113324882,0.00078125,0.0009904254168148657
0.13459603241553642,0.21017480113324882,0.00078125,0.0009904254168148657
0.15615230060004973,0.21017480113324882,0.00078125,0.0009904254168148657
0.18116091942004142,0.21017480113324882,0.00078125,0.0004952127084074328
0.1,0.21017480113324882,0.00078125,0.0009904254168148657
0.21017480113324882,0.21017480113324882,0.00078125,0.0004952127084074328
0.2438354098268829,0.21017480113324882,0.00078125,0.0004952127084074328
0.28288694346259696,0.21017480113324882,0.00078125,0.0009904254168148657
0.3281927872511474,0.21017480113324882,0.00078125,0.0009904254168148657
0.3807546021222372,0.21017480113324882,0.00078125,0.0009904254168148657
0.4417344703140069,0.21017480113324882,0.00078125,0.0009904254168148657
0.5124805876960934,0.21017480113324882,0.00078125,0.0004952127084074328
0.5945570708544391,0.21017480113324882,0.00078125,0.0004952127084074328
0.6897785379387658,0.21017480113324882,0.00078125,0.0002476063542037164
0.8002502278161051,0.21017480113324882,4.8828125e-5,0.0019808508336297314
0.9284145445194745,0.21017480113324882,0.00078125,0.0002476063542037164
1.0771050560367692,0.21017480113324882,4.8828125e-5,0.0019808508336297314
1.2496091412919867,0.21017480113324882,0.00078125,0.0004952127084074328
1.4497406703726323,0.21017480113324882,0.00078125,0.0009904254168148657
1.6819243248808697,0.21017480113324882,0.00078125,0.0009904254168148657
1.9512934226359633,0.21017480113324882,0.00078125,0.0004952127084074328
10.0,0.21017480113324882,0.00078125,0.003961701667259463
2.2638034095214477,0.21017480113324882,0.00078125,0.0009904254168148657
2.6263635276533326,0.21017480113324882,0.00078125,0.0019808508336297314
3.046989570903508,0.21017480113324882,4.8828125e-5,0.0019808508336297314
3.5349811050301057,0.21017480113324882,0.00078125,0.0019808508336297314
4.1011270705513,0.21017480113324882,0.00078125,0.0019808508336297314
4.7579443140094115,0.21017480113324882,0.00078125,0.003961701667259463
5.5199543212815705,0.21017480113324882,0.00078125,0.003961701667259463
6.404004271197279,0.21017480113324882,0.00078125,0.003961701667259463
7.429639507594946,0.21017480113324882,0.00078125,0.003961701667259463
8.619535664753032,0.21017480113324882,0.00078125,0.003961701667259463
0.11601553017399716,0.2438354098268829,0.00078125,0.0011490472982957876
0.13459603241553642,0.2438354098268829,0.00078125,0.0011490472982957876
0.15615230060004973,0.2438354098268829,0.00078125,0.0011490472982957876
0.18116091942004142,0.2438354098268829,0.00078125,0.0011490472982957876
0.1,0.2438354098268829,0.00078125,0.0011490472982957876
0.21017480113324882,0.2438354098268829,0.00078125,0.0011490472982957876
0.2438354098268829,0.2438354098268829,0.00078125,0.0011490472982957876
0.28288694346259696,0.2438354098268829,0.00078125,0.0011490472982957876
0.3281927872511474,0.2438354098268829,0.00078125,0.0011490472982957876
0.3807546021222372,0.2438354098268829,0.00078125,0.0005745236491478938
0.4417344703140069,0.2438354098268829,0.00078125,0.0005745236491478938
0.5124805876960934,0.2438354098268829,0.00078125,0.0005745236491478938
0.5945570708544391,0.2438354098268829,0.00078125,0.0002872618245739469
0.6897785379387658,0.2438354098268829,0.00078125,0.0002872618245739469
0.8002502278161051,0.2438354098268829,4.8828125e-5,0.0022980945965915753
0.9284145445194745,0.2438354098268829,4.8828125e-5,0.0022980945965915753
1.0771050560367692,0.2438354098268829,4.8828125e-5,0.0022980945965915753
1.2496091412919867,0.2438354098268829,0.00078125,0.0005745236491478938
1.4497406703726323,0.2438354098268829,0.00078125,0.0011490472982957876
1.6819243248808697,0.2438354098268829,0.00078125,0.0011490472982957876
1.9512934226359633,0.2438354098268829,0.00078125,0.0005745236491478938
10.0,0.2438354098268829,0.00078125,0.0045961891931831506
2.2638034095214477,0.2438354098268829,0.00078125,0.0011490472982957876
2.6263635276533326,0.2438354098268829,0.00078125,0.0022980945965915753
3.046989570903508,0.2438354098268829,4.8828125e-5,0.0022980945965915753
3.5349811050301057,0.2438354098268829,0.00078125,0.0022980945965915753
4.1011270705513,0.2438354098268829,0.00078125,0.0022980945965915753
4.7579443140094115,0.2438354098268829,0.00078125,0.0022980945965915753
5.5199543212815705,0.2438354098268829,0.00078125,0.0045961891931831506
6.404004271197279,0.2438354098268829,0.00078125,0.0045961891931831506
7.429639507594946,0.2438354098268829,0.00078125,0.0045961891931831506
8.619535664753032,0.2438354098268829,0.00078125,0.0045961891931831506
0.11601553017399716,0.28288694346259696,0.00078125,0.0006665366575339244
0.13459603241553642,0.28288694346259696,0.00078125,0.0006665366575339244
0.15615230060004973,0.28288694346259696,0.00078125,0.0006665366575339244
0.18116091942004142,0.28288694346259696,0.00078125,0.0006665366575339244
0.1,0.28288694346259696,0.00078125,0.0006665366575339244
0.21017480113324882,0.28288694346259696,0.00078125,0.0006665366575339244
0.2438354098268829,0.28288694346259696,0.00078125,0.0006665366575339244
0.28288694346259696,0.28288694346259696,0.00078125,0.0006665366575339244
0.3281927872511474,0.28288694346259696,0.00078125,0.0006665366575339244
0.3807546021222372,0.28288694346259696,0.00078125,0.0006665366575339244
0.4417344703140069,0.28288694346259696,0.00078125,0.0003332683287669622
0.5124805876960934,0.28288694346259696,0.00078125,0.0003332683287669622
0.5945570708544391,0.28288694346259696,0.00078125,0.0003332683287669622
0.6897785379387658,0.28288694346259696,0.00078125,0.0003332683287669622
0.8002502278161051,0.28288694346259696,4.8828125e-5,0.0026661466301356974
0.9284145445194745,0.28288694346259696,4.8828125e-5,0.0026661466301356974
1.0771050560367692,0.28288694346259696,4.8828125e-5,0.0026661466301356974
1.2496091412919867,0.28288694346259696,0.00078125,0.0006665366575339244
1.4497406703726323,0.28288694346259696,0.00078125,0.0013330733150678487
1.6819243248808697,0.28288694346259696,0.00078125,0.0006665366575339244
1.9512934226359633,0.28288694346259696,0.00078125,0.0006665366575339244
10.0,0.28288694346259696,0.00078125,0.005332293260271395
2.2638034095214477,0.28288694346259696,0.00078125,0.0013330733150678487
2.6263635276533326,0.28288694346259696,0.00078125,0.0013330733150678487
3.046989570903508,0.28288694346259696,4.8828125e-5,0.0026661466301356974
3.5349811050301057,0.28288694346259696,0.00078125,0.0026661466301356974
4.1011270705513,0.28288694346259696,0.00078125,0.0026661466301356974
4.7579443140094115,0.28288694346259696,0.00078125,0.0026661466301356974
5.5199543212815705,0.28288694346259696,0.00078125,0.0026661466301356974
6.404004271197279,0.28288694346259696,0.00078125,0.005332293260271395
7.429639507594946,0.28288694346259696,0.00078125,0.005332293260271395
8.619535664753032,0.28288694346259696,0.0015625,0.005332293260271395
0.11601553017399716,0.3281927872511474,0.00078125,0.000773286037042022
0.13459603241553642,0.3281927872511474,0.00078125,0.000773286037042022
0.15615230060004973,0.3281927872511474,0.00078125,0.000386643018521011
0.18116091942004142,0.3281927872511474,0.00078125,0.000386643018521011
0.1,0.3281927872511474,0.00078125,0.000773286037042022
0.21017480113324882,0.3281927872511474,0.00078125,0.000386643018521011
0.2438354098268829,0.3281927872511474,0.00078125,0.000386643018521011
0.28288694346259696,0.3281927872511474,0.00078125,0.000386643018521011
0.3281927872511474,0.3281927872511474,0.00078125,0.000386643018521011
0.3807546021222372,0.3281927872511474,0.00078125,0.000386643018521011
0.4417344703140069,0.3281927872511474,0.00078125,0.000386643018521011
0.5124805876960934,0.3281927872511474,0.00078125,0.000386643018521011
0.5945570708544391,0.3281927872511474,0.00078125,0.0001933215092605055
0.6897785379387658,0.3281927872511474,0.00078125,0.0001933215092605055
0.8002502278161051,0.3281927872511474,0.00078125,0.000386643018521011
0.9284145445194745,0.3281927872511474,4.8828125e-5,0.003093144148168088
1.0771050560367692,0.3281927872511474,4.8828125e-5,0.003093144148168088
1.2496091412919867,0.3281927872511474,0.00078125,0.000773286037042022
1.4497406703726323,0.3281927872511474,0.00078125,0.000773286037042022
1.6819243248808697,0.3281927872511474,0.00078125,0.000773286037042022
1.9512934226359633,0.3281927872511474,0.00078125,0.000773286037042022
10.0,0.3281927872511474,0.00078125,0.006186288296336176
2.2638034095214477,0.3281927872511474,0.00078125,0.001546572074084044
2.6263635276533326,0.3281927872511474,0.00078125,0.001546572074084044
3.046989570903508,0.3281927872511474,4.8828125e-5,0.003093144148168088
3.5349811050301057,0.3281927872511474,0.00078125,0.003093144148168088
4.1011270705513,0.3281927872511474,0.00078125,0.003093144148168088
4.7579443140094115,0.3281927872511474,0.00078125,0.003093144148168088
5.5199543212815705,0.3281927872511474,0.00078125,0.003093144148168088
6.404004271197279,0.3281927872511474,0.00078125,0.003093144148168088
7.429639507594946,0.3281927872511474,0.00078125,0.006186288296336176
8.619535664753032,0.3281927872511474,0.00078125,0.006186288296336176
0.11601553017399716,0.3807546021222372,0.00078125,0.000448565947817897
0.13459603241553642,0.3807546021222372,0.00078125,0.000448565947817897
0.15615230060004973,0.3807546021222372,0.00078125,0.000448565947817897
0.18116091942004142,0.3807546021222372,0.00078125,0.000448565947817897
0.1,0.3807546021222372,0.00078125,0.000448565947817897
0.21017480113324882,0.3807546021222372,0.00078125,0.000448565947817897
0.2438354098268829,0.3807546021222372,0.00078125,0.000448565947817897
0.28288694346259696,0.3807546021222372,0.00078125,0.000448565947817897
0.3281927872511474,0.3807546021222372,0.00078125,0.000448565947817897
0.3807546021222372,0.3807546021222372,0.00078125,0.0002242829739089485
0.4417344703140069,0.3807546021222372,0.00078125,0.0002242829739089485
0.5124805876960934,0.3807546021222372,0.00078125,0.0002242829739089485
0.5945570708544391,0.3807546021222372,0.00078125,0.0002242829739089485
0.6897785379387658,0.3807546021222372,0.00078125,0.000448565947817897
0.8002502278161051,0.3807546021222372,0.00078125,0.000448565947817897
0.9284145445194745,0.3807546021222372,4.8828125e-5,0.003588527582543176
1.0771050560367692,0.3807546021222372,4.8828125e-5,0.003588527582543176
1.2496091412919867,0.3807546021222372,4.8828125e-5,0.003588527582543176
1.4497406703726323,0.3807546021222372,0.00078125,0.000897131895635794
1.6819243248808697,0.3807546021222372,0.00078125,0.000448565947817897
1.9512934226359633,0.3807546021222372,0.00078125,0.000897131895635794
10.0,0.3807546021222372,0.00078125,0.007177055165086352
2.2638034095214477,0.3807546021222372,0.00078125,0.001794263791271588
2.6263635276533326,0.3807546021222372,0.00078125,0.001794263791271588
3.046989570903508,0.3807546021222372,4.8828125e-5,0.003588527582543176
3.5349811050301057,0.3807546021222372,0.00078125,0.001794263791271588
4.1011270705513,0.3807546021222372,0.00078125,0.003588527582543176
4.7579443140094115,0.3807546021222372,0.00078125,0.003588527582543176
5.5199543212815705,0.3807546021222372,0.00078125,0.003588527582543176
6.404004271197279,0.3807546021222372,0.00078125,0.003588527582543176
7.429639507594946,0.3807546021222372,0.00078125,0.003588527582543176
8.619535664753032,0.3807546021222372,0.00078125,0.007177055165086352
0.11601553017399716,0.4417344703140069,0.00078125,0.0002602030812704743
0.13459603241553642,0.4417344703140069,0.00078125,0.0002602030812704743
0.15615230060004973,0.4417344703140069,0.00078125,0.0002602030812704743
0.18116091942004142,0.4417344703140069,0.00078125,0.0002602030812704743
0.1,0.4417344703140069,0.00078125,0.0002602030812704743
0.21017480113324882,0.4417344703140069,0.00078125,0.0002602030812704743
0.2438354098268829,0.4417344703140069,0.00078125,0.0002602030812704743
0.28288694346259696,0.4417344703140069,0.00078125,0.0002602030812704743
0.3281927872511474,0.4417344703140069,0.00078125,0.0002602030812704743
0.3807546021222372,0.4417344703140069,0.00078125,0.0002602030812704743
0.4417344703140069,0.4417344703140069,0.00078125,0.0002602030812704743
0.5124805876960934,0.4417344703140069,0.00078125,0.0002602030812704743
0.5945570708544391,0.4417344703140069,0.00078125,0.0002602030812704743
0.6897785379387658,0.4417344703140069,0.00078125,0.0005204061625409486
0.8002502278161051,0.4417344703140069,0.00078125,0.0005204061625409486
0.9284145445194745,0.4417344703140069,4.8828125e-5,0.004163249300327589
1.0771050560367692,0.4417344703140069,4.8828125e-5,0.004163249300327589
1.2496091412919867,0.4417344703140069,4.8828125e-5,0.004163249300327589
1.4497406703726323,0.4417344703140069,0.00078125,0.0010408123250818973
1.6819243248808697,0.4417344703140069,0.00078125,0.0005204061625409486
1.9512934226359633,0.4417344703140069,0.00078125,0.0005204061625409486
10.0,0.4417344703140069,0.00078125,0.008326498600655178
2.2638034095214477,0.4417344703140069,0.00078125,0.0020816246501637946
2.6263635276533326,0.4417344703140069,0.00078125,0.0020816246501637946
3.046989570903508,0.4417344703140069,4.8828125e-5,0.004163249300327589
3.5349811050301057,0.4417344703140069,0.00078125,0.0020816246501637946
4.1011270705513,0.4417344703140069,0.00078125,0.0020816246501637946
4.7579443140094115,0.4417344703140069,0.00078125,0.004163249300327589
5.5199543212815705,0.4417344703140069,0.00078125,0.004163249300327589
6.404004271197279,0.4417344703140069,0.00078125,0.004163249300327589
7.429639507594946,0.4417344703140069,0.00078125,0.004163249300327589
8.619535664753032,0.4417344703140069,0.00078125,0.004163249300327589
0.11601553017399716,0.5124805876960934,0.00078125,0.0003018759842650175
0.13459603241553642,0.5124805876960934,0.00078125,0.0003018759842650175
0.15615230060004973,0.5124805876960934,0.00078125,0.0003018759842650175
0.18116091942004142,0.5124805876960934,0.00078125,0.0003018759842650175
0.1,0.5124805876960934,0.00078125,0.0003018759842650175
0.21017480113324882,0.5124805876960934,0.00078125,0.0003018759842650175
0.2438354098268829,0.5124805876960934,0.00078125,0.0003018759842650175
0.28288694346259696,0.5124805876960934,0.00078125,0.0003018759842650175
0.3281927872511474,0.5124805876960934,0.00078125,0.0003018759842650175
0.3807546021222372,0.5124805876960934,0.00078125,0.0003018759842650175
0.4417344703140069,0.5124805876960934,0.00078125,0.0003018759842650175
0.5124805876960934,0.5124805876960934,0.00078125,0.0003018759842650175
0.5945570708544391,0.5124805876960934,0.00078125,0.0003018759842650175
0.6897785379387658,0.5124805876960934,0.00078125,0.0003018759842650175
0.8002502278161051,0.5124805876960934,0.00078125,0.000603751968530035
0.9284145445194745,0.5124805876960934,0.00078125,0.00120750393706007
1.0771050560367692,0.5124805876960934,4.8828125e-5,0.00483001574824028
1.2496091412919867,0.5124805876960934,4.8828125e-5,0.00483001574824028
1.4497406703726323,0.5124805876960934,0.00078125,0.000603751968530035
1.6819243248808697,0.5124805876960934,0.00078125,0.000603751968530035
1.9512934226359633,0.5124805876960934,0.00078125,0.000603751968530035
10.0,0.5124805876960934,0.00078125,0.00483001574824028
2.2638034095214477,0.5124805876960934,0.00078125,0.00120750393706007
2.6263635276533326,0.5124805876960934,0.00078125,0.00120750393706007
3.046989570903508,0.5124805876960934,4.8828125e-5,0.00483001574824028
3.5349811050301057,0.5124805876960934,0.00078125,0.00241500787412014
4.1011270705513,0.5124805876960934,0.00078125,0.00241500787412014
4.7579443140094115,0.5124805876960934,0.00078125,0.00241500787412014
5.5199543212815705,0.5124805876960934,0.00078125,0.00483001574824028
6.404004271197279,0.5124805876960934,0.00078125,0.00483001574824028
7.429639507594946,0.5124805876960934,0.00078125,0.00483001574824028
8.619535664753032,0.5124805876960934,0.00078125,0.00483001574824028
0.11601553017399716,0.5945570708544391,0.00078125,0.00035022302361303225
0.13459603241553642,0.5945570708544391,0.00078125,0.00035022302361303225
0.15615230060004973,0.5945570708544391,0.00078125,0.00035022302361303225
0.18116091942004142,0.5945570708544391,0.00078125,0.00035022302361303225
0.1,0.5945570708544391,0.00078125,0.00035022302361303225
0.21017480113324882,0.5945570708544391,0.00078125,0.00035022302361303225
0.2438354098268829,0.5945570708544391,0.00078125,0.00035022302361303225
0.28288694346259696,0.5945570708544391,0.00078125,0.00035022302361303225
0.3281927872511474,0.5945570708544391,0.00078125,0.00035022302361303225
0.3807546021222372,0.5945570708544391,0.00078125,0.00035022302361303225
0.4417344703140069,0.5945570708544391,0.00078125,0.00035022302361303225
0.5124805876960934,0.5945570708544391,0.00078125,0.00035022302361303225
0.5945570708544391,0.5945570708544391,0.00078125,0.0007004460472260645
0.6897785379387658,0.5945570708544391,0.00078125,0.0007004460472260645
0.8002502278161051,0.5945570708544391,0.00078125,0.0007004460472260645
0.9284145445194745,0.5945570708544391,4.8828125e-5,0.005603568377808516
1.0771050560367692,0.5945570708544391,4.8828125e-5,0.005603568377808516
1.2496091412919867,0.5945570708544391,4.8828125e-5,0.005603568377808516
1.4497406703726323,0.5945570708544391,0.00078125,0.00035022302361303225
1.6819243248808697,0.5945570708544391,0.00078125,0.00035022302361303225
1.9512934226359633,0.5945570708544391,0.00078125,0.0007004460472260645
10.0,0.5945570708544391,0.00078125,0.005603568377808516
2.2638034095214477,0.5945570708544391,0.00078125,0.001400892094452129
2.6263635276533326,0.5945570708544391,4.8828125e-5,0.005603568377808516
3.046989570903508,0.5945570708544391,4.8828125e-5,0.005603568377808516
3.5349811050301057,0.5945570708544391,0.00078125,0.002801784188904258
4.1011270705513,0.5945570708544391,0.00078125,0.002801784188904258
4.7579443140094115,0.5945570708544391,0.00078125,0.002801784188904258
5.5199543212815705,0.5945570708544391,0.00078125,0.002801784188904258
6.404004271197279,0.5945570708544391,0.00078125,0.005603568377808516
7.429639507594946,0.5945570708544391,0.00078125,0.005603568377808516
8.619535664753032,0.5945570708544391,0.00078125,0.005603568377808516
0.11601553017399716,0.6897785379387658,0.00078125,0.00040631309763606275
0.13459603241553642,0.6897785379387658,0.00078125,0.00040631309763606275
0.15615230060004973,0.6897785379387658,0.00078125,0.00040631309763606275
0.18116091942004142,0.6897785379387658,0.00078125,0.00040631309763606275
